order_id,customer_id,product_id,quantity,unit_price,payment_mode,order_date
OFF01553,625,118,1,2499,Net Banking,2026-01-11
OFF01554,543,219,4,2499,Cash,2026-01-12
OFF01555,492,255,3,1499,UPI,2026-01-06
OFF01556,761,227,2,1499,UPI,2026-01-12
OFF01557,626,43,3,4999,Net Banking,2026-01-21
OFF01558,201,41,3,999,UPI,2026-01-03
OFF01559,306,185,1,4999,Debit Card,2026-01-07
OFF01560,864,169,3,1499,Wallet,2026-01-28
OFF01561,719,141,2,9999,Credit Card,2026-01-28
OFF01562,889,279,3,499,Debit Card,2026-01-10
OFF01563,942,178,4,2499,Net Banking,2026-01-25
OFF01564,625,7,4,9999,Credit Card,2026-01-28
OFF01565,841,204,2,999,Wallet,2026-01-07
OFF01566,702,243,2,4999,Net Banking,2026-01-25
OFF01567,911,240,4,1499,UPI,2026-01-11
OFF01568,528,97,4,9999,Credit Card,2026-01-15
OFF01569,243,231,1,1499,Net Banking,2026-01-28
OFF01570,110,66,3,9999,Cash,2026-01-26
OFF01571,530,182,3,999,Cash,2026-01-22
OFF01572,702,207,3,1499,UPI,2026-01-19
OFF01573,1076,17,2,999,Debit Card,2026-01-19
OFF01574,310,294,4,2499,Cash,2026-01-03
OFF01575,587,274,4,999,UPI,2026-01-11
OFF01576,1017,292,4,9999,Debit Card,2026-01-03
OFF01577,667,88,1,9999,Credit Card,2026-01-02
OFF01578,304,251,1,999,UPI,2026-01-30
OFF01579,339,198,3,999,Debit Card,2026-01-22
OFF01580,159,269,1,2499,Debit Card,2026-01-17
OFF01581,981,6,2,1499,Cash,2026-01-13
OFF01582,650,81,1,999,Cash,2026-01-16
OFF01583,234,36,4,999,Credit Card,2026-01-10
OFF01584,719,222,4,999,Net Banking,2026-01-10
OFF01585,307,104,4,1499,UPI,2026-01-05
OFF01586,720,229,1,2499,Credit Card,2026-01-17
OFF01587,574,169,4,2499,Net Banking,2026-01-02
OFF01588,1003,47,3,9999,Cash,2026-01-12
OFF01589,944,153,4,4999,Credit Card,2026-01-14
OFF01590,851,128,2,4999,Cash,2026-01-15
OFF01591,683,197,2,9999,UPI,2026-01-13
OFF01592,381,23,2,999,Wallet,2026-01-18
OFF01593,844,150,1,9999,Wallet,2026-01-29
OFF01594,881,112,4,2499,Net Banking,2026-01-04
OFF01595,617,189,1,499,Debit Card,2026-01-14
OFF01596,313,231,2,1499,Net Banking,2026-01-02
OFF01597,755,237,1,499,Wallet,2026-01-22
OFF01598,864,237,4,1499,Cash,2026-01-28
OFF01599,111,100,4,499,Debit Card,2026-01-04
OFF01600,867,70,3,9999,Cash,2026-01-16
OFF01601,662,237,1,499,Wallet,2026-01-08
OFF01602,941,225,2,2499,Debit Card,2026-01-27
OFF01603,722,83,2,499,UPI,2026-01-06
OFF01604,860,151,1,4999,Cash,2026-01-06
OFF01605,380,40,1,9999,Credit Card,2026-01-15
OFF01606,832,184,2,999,UPI,2026-01-29
OFF01607,814,273,2,2499,UPI,2026-01-27
OFF01608,807,268,1,2499,Debit Card,2026-01-15
OFF01609,891,27,1,499,Cash,2026-01-25
OFF01610,1031,104,2,1499,Credit Card,2026-01-07
OFF01611,129,47,1,2499,UPI,2026-01-11
OFF01612,1082,99,1,999,UPI,2026-01-26
OFF01613,526,86,2,499,Net Banking,2026-01-04
OFF01614,742,168,3,4999,Credit Card,2026-01-20
OFF01615,224,107,4,2499,Credit Card,2026-01-07
OFF01616,278,55,3,1499,UPI,2026-01-13
OFF01617,318,162,1,2499,Cash,2026-01-08
OFF01618,739,34,3,9999,Debit Card,2026-01-02
OFF01619,409,35,2,2499,Net Banking,2026-01-16
OFF01620,1083,53,2,1499,UPI,2026-01-20
OFF01621,1047,167,4,9999,Wallet,2026-01-05
OFF01622,880,171,2,9999,Wallet,2026-01-11
OFF01623,119,247,1,1499,Net Banking,2026-01-30
OFF01624,624,300,4,2499,Wallet,2026-01-24
OFF01625,122,120,1,999,Net Banking,2026-01-25
OFF01626,856,64,3,999,Cash,2026-01-25
OFF01627,241,125,1,499,Debit Card,2026-01-16
OFF01628,485,152,2,999,Credit Card,2026-01-21
OFF01629,713,20,2,9999,Cash,2026-01-24
OFF01630,426,169,2,1499,Wallet,2026-01-26
OFF01631,933,21,4,9999,Debit Card,2026-01-25
OFF01632,440,13,2,9999,Debit Card,2026-01-08
OFF01633,355,106,1,9999,Wallet,2026-01-23
OFF01634,430,114,4,4999,Credit Card,2026-01-15
OFF01635,172,4,1,2499,Credit Card,2026-01-02
OFF01636,194,73,2,999,Credit Card,2026-01-19
OFF01637,620,282,2,999,UPI,2026-01-14
OFF01638,839,240,3,999,Credit Card,2026-01-08
OFF01639,355,218,2,4999,Debit Card,2026-01-10
OFF01640,307,296,4,9999,Debit Card,2026-01-28
OFF01641,508,247,1,1499,Cash,2026-01-06
OFF01642,618,242,4,2499,Net Banking,2026-01-24
OFF01643,121,222,2,2499,Cash,2026-01-14
OFF01644,651,43,3,4999,Credit Card,2026-01-18
OFF01645,575,90,3,2499,Debit Card,2026-01-15
OFF01646,721,146,4,4999,Cash,2026-01-03
OFF01647,581,171,2,9999,Credit Card,2026-01-05
OFF01648,983,98,1,499,Net Banking,2026-01-24
OFF01649,1048,192,4,2499,Cash,2026-01-13
OFF01650,416,192,4,2499,Wallet,2026-01-19
OFF01651,1044,37,4,499,UPI,2026-01-13
OFF01652,882,290,2,999,Cash,2026-01-09
OFF01653,806,179,4,9999,Debit Card,2026-01-23
OFF01654,854,30,4,2499,Credit Card,2026-01-08
OFF01655,747,245,1,1499,Wallet,2026-01-22
OFF01656,720,15,2,1499,Cash,2026-01-22
OFF01657,717,76,3,999,Net Banking,2026-01-22
OFF01658,890,83,1,499,UPI,2026-01-21
OFF01659,701,197,4,9999,UPI,2026-01-17
OFF01660,950,97,4,999,Cash,2026-01-09
OFF01661,416,155,4,4999,Wallet,2026-01-14
OFF01662,687,46,1,9999,Debit Card,2026-01-27
OFF01663,315,74,3,9999,Wallet,2026-01-13
OFF01664,936,158,1,999,Cash,2026-01-01
OFF01665,528,50,1,9999,Net Banking,2026-01-14
OFF01666,281,148,4,999,Debit Card,2026-01-06
OFF01667,287,69,2,2499,Net Banking,2026-01-04
OFF01668,306,231,2,999,UPI,2026-01-24
OFF01669,1024,94,2,1499,Cash,2026-01-15
OFF01670,401,56,2,499,UPI,2026-01-13
OFF01671,451,64,3,499,UPI,2026-01-19
OFF01672,789,121,4,2499,UPI,2026-01-01
OFF01673,782,32,3,499,Net Banking,2026-01-26
OFF01674,635,22,1,999,UPI,2026-01-13
OFF01675,585,267,3,2499,Debit Card,2026-01-20
OFF01676,799,220,3,1499,Debit Card,2026-01-11
OFF01677,509,123,3,9999,Cash,2026-01-20
OFF01678,926,30,3,1499,UPI,2026-01-01
OFF01679,956,234,4,9999,Credit Card,2026-01-01
OFF01680,870,63,3,9999,Credit Card,2026-01-12
OFF01681,524,232,4,4999,Wallet,2026-01-07
OFF01682,749,2,3,499,Debit Card,2026-01-28
OFF01683,555,24,3,9999,Credit Card,2026-01-20
OFF01684,728,249,4,9999,UPI,2026-01-12
OFF01685,978,220,4,9999,Wallet,2026-01-29
OFF01686,722,52,4,1499,Credit Card,2026-01-23
OFF01687,610,74,1,999,UPI,2026-01-10
OFF01688,1018,281,4,999,Cash,2026-01-04
OFF01689,317,247,2,999,Credit Card,2026-01-25
OFF01690,833,46,1,2499,UPI,2026-01-06
OFF01691,326,168,4,1499,Wallet,2026-01-09
OFF01692,240,244,1,9999,Net Banking,2026-01-21
OFF01693,441,252,1,9999,Credit Card,2026-01-30
OFF01694,452,295,1,9999,Cash,2026-01-30
OFF01695,329,196,4,999,Debit Card,2026-01-04
OFF01696,192,149,1,499,Debit Card,2026-01-24
OFF01697,477,97,1,4999,Credit Card,2026-01-28
OFF01698,855,161,4,4999,UPI,2026-01-10
OFF01699,534,32,2,2499,Debit Card,2026-01-25
OFF01700,780,187,2,4999,Net Banking,2026-01-19
OFF01701,110,114,1,2499,Net Banking,2026-01-28
OFF01702,936,236,3,999,Debit Card,2026-01-27
OFF01703,567,113,4,9999,Credit Card,2026-01-20
OFF01704,782,146,2,9999,Wallet,2026-01-02
OFF01705,806,164,3,4999,UPI,2026-01-09
OFF01706,949,294,4,9999,Credit Card,2026-01-16
OFF01707,930,150,4,499,Debit Card,2026-01-05
OFF01708,854,108,2,9999,UPI,2026-01-30
OFF01709,502,92,4,9999,Debit Card,2026-01-27
OFF01710,502,82,1,4999,Debit Card,2026-01-14
OFF01711,501,243,3,2499,UPI,2026-01-17
OFF01712,1046,145,3,9999,Credit Card,2026-01-23
OFF01713,235,281,4,499,Debit Card,2026-01-25
OFF01714,412,298,1,9999,Cash,2026-01-21
OFF01715,813,84,2,2499,Cash,2026-01-10
OFF01716,924,75,2,999,Wallet,2026-01-07
OFF01717,977,5,3,9999,Net Banking,2026-01-04
OFF01718,796,76,4,2499,Credit Card,2026-01-30
OFF01719,1098,29,1,1499,Cash,2026-01-06
OFF01720,766,27,1,4999,Debit Card,2026-01-19
OFF01721,840,223,2,9999,Cash,2026-01-08
OFF01722,507,18,1,999,Cash,2026-01-10
OFF01723,915,89,4,9999,Wallet,2026-01-22
OFF01724,492,46,4,9999,Debit Card,2026-01-21
OFF01725,223,228,3,499,UPI,2026-01-03
OFF01726,785,63,4,9999,Net Banking,2026-01-08
OFF01727,811,12,4,1499,Wallet,2026-01-04
OFF01728,761,93,4,2499,Wallet,2026-01-14
OFF01729,434,153,2,499,UPI,2026-01-23
OFF01730,933,276,2,2499,Wallet,2026-01-01
OFF01731,632,202,4,499,Net Banking,2026-01-18
OFF01732,1020,64,2,9999,UPI,2026-01-06
OFF01733,558,93,1,4999,Debit Card,2026-01-04
OFF01734,312,21,2,4999,Wallet,2026-01-06
OFF01735,187,45,3,499,UPI,2026-01-17
OFF01736,276,153,3,4999,Cash,2026-01-22
OFF01737,148,1,2,1499,Net Banking,2026-01-29
OFF01738,691,151,4,999,Cash,2026-01-23
OFF01739,652,161,3,4999,Net Banking,2026-01-07
OFF01740,138,51,1,999,Credit Card,2026-01-05
OFF01741,717,154,2,999,Net Banking,2026-01-07
OFF01742,847,184,3,999,Net Banking,2026-01-14
OFF01743,491,39,3,1499,Wallet,2026-01-29
OFF01744,186,84,4,2499,Debit Card,2026-01-22
OFF01745,309,218,2,4999,UPI,2026-01-21
OFF01746,482,138,2,9999,Net Banking,2026-01-22
OFF01747,942,262,2,2499,Credit Card,2026-01-11
OFF01748,1088,223,4,499,Net Banking,2026-01-08
OFF01749,645,40,3,499,UPI,2026-01-22
OFF01750,438,281,4,499,Wallet,2026-01-03
OFF01751,250,186,3,1499,Credit Card,2026-01-09
OFF01752,1093,6,1,2499,Credit Card,2026-01-13
OFF01753,640,54,1,999,Wallet,2026-01-29
OFF01754,642,157,4,499,Debit Card,2026-01-23
OFF01755,378,293,3,4999,Net Banking,2026-01-04
OFF01756,1070,25,2,1499,Cash,2026-01-06
OFF01757,707,177,4,2499,Credit Card,2026-01-09
OFF01758,230,5,2,9999,Credit Card,2026-01-13
OFF01759,1041,291,3,499,Wallet,2026-01-21
OFF01760,724,190,2,9999,Cash,2026-01-23
OFF01761,463,235,2,2499,Cash,2026-01-17
OFF01762,634,147,3,2499,Wallet,2026-01-29
OFF01763,979,118,3,9999,UPI,2026-01-10
OFF01764,750,209,3,499,UPI,2026-01-03
OFF01765,690,123,1,999,UPI,2026-01-03
OFF01766,1086,147,4,499,Cash,2026-01-22
OFF01767,610,261,2,2499,Net Banking,2026-01-22
OFF01768,115,273,1,2499,Net Banking,2026-01-07
OFF01769,648,4,4,9999,Wallet,2026-01-12
OFF01770,560,126,1,4999,Credit Card,2026-01-22
OFF01771,177,269,2,999,Debit Card,2026-01-27
OFF01772,533,69,3,499,Cash,2026-01-13
OFF01773,447,88,3,499,Wallet,2026-01-08
OFF01774,407,277,1,1499,Cash,2026-01-10
OFF01775,856,136,2,499,Wallet,2026-01-19
OFF01776,1052,202,2,1499,Wallet,2026-01-17
OFF01777,969,19,4,4999,Cash,2026-01-02
OFF01778,572,183,1,4999,Debit Card,2026-01-10
OFF01779,459,182,1,499,Wallet,2026-01-06
OFF01780,204,206,3,499,Cash,2026-01-16
OFF01781,627,102,1,4999,Credit Card,2026-01-14
OFF01782,260,64,4,499,Wallet,2026-01-09
OFF01783,484,116,4,2499,Debit Card,2026-01-12
OFF01784,932,220,2,4999,Debit Card,2026-01-04
OFF01785,244,225,4,999,Debit Card,2026-01-24
OFF01786,1005,223,1,1499,Wallet,2026-01-07
OFF01787,142,57,2,1499,Credit Card,2026-01-13
OFF01788,265,216,3,499,Wallet,2026-01-07
OFF01789,532,246,3,499,Cash,2026-01-18
OFF01790,870,254,2,1499,Cash,2026-01-17
OFF01791,1081,200,2,499,UPI,2026-01-26
OFF01792,453,11,2,999,Net Banking,2026-01-01
OFF01793,950,122,1,9999,Debit Card,2026-01-14
OFF01794,397,5,4,2499,Debit Card,2026-01-16
OFF01795,733,43,4,999,Credit Card,2026-01-24
OFF01796,388,262,2,999,UPI,2026-01-28
OFF01797,941,135,2,9999,Cash,2026-01-07
OFF01798,848,243,1,9999,Net Banking,2026-01-20
OFF01799,745,93,2,4999,Wallet,2026-01-05
OFF01800,511,118,1,999,UPI,2026-01-09
OFF01801,119,99,2,2499,Net Banking,2026-01-07
OFF01802,518,47,1,2499,Net Banking,2026-01-10
OFF01803,537,119,2,1499,Cash,2026-01-02
OFF01804,153,262,4,9999,Debit Card,2026-01-04
OFF01805,1066,138,3,1499,Debit Card,2026-01-23
OFF01806,1017,215,2,1499,UPI,2026-01-06
OFF01807,777,21,1,499,Wallet,2026-01-11
OFF01808,387,109,3,2499,Net Banking,2026-01-04
OFF01809,1072,221,2,1499,Cash,2026-01-12
OFF01810,200,172,3,499,Wallet,2026-01-01
OFF01811,470,283,2,1499,Wallet,2026-01-26
OFF01812,766,186,3,999,Debit Card,2026-01-07
OFF01813,1009,300,4,499,UPI,2026-01-05
OFF01814,1092,62,1,4999,Wallet,2026-01-27
OFF01815,557,98,2,9999,UPI,2026-01-03
OFF01816,843,280,3,1499,Cash,2026-01-25
OFF01817,231,104,2,499,Credit Card,2026-01-14
OFF01818,1099,282,3,4999,Debit Card,2026-01-29
OFF01819,835,188,4,9999,UPI,2026-01-30
OFF01820,530,224,1,2499,Net Banking,2026-01-30
OFF01821,714,258,1,999,Debit Card,2026-01-23
OFF01822,1079,67,3,499,Net Banking,2026-01-02
OFF01823,802,98,4,2499,Net Banking,2026-01-28
OFF01824,549,263,1,999,Net Banking,2026-01-13
OFF01825,722,288,4,2499,Debit Card,2026-01-07
OFF01826,686,95,1,999,Credit Card,2026-01-19
OFF01827,825,5,4,4999,Wallet,2026-01-17
OFF01828,404,133,3,999,Wallet,2026-01-09
OFF01829,330,283,1,999,UPI,2026-01-18
OFF01830,755,122,3,499,Credit Card,2026-01-29
OFF01831,995,143,2,1499,UPI,2026-01-21
OFF01832,219,128,2,4999,UPI,2026-01-21
OFF01833,186,178,3,1499,Wallet,2026-01-29
OFF01834,237,282,3,9999,Cash,2026-01-29
OFF01835,741,151,3,499,UPI,2026-01-27
OFF01836,1089,183,2,9999,Debit Card,2026-01-06
OFF01837,774,132,1,4999,Net Banking,2026-01-04
OFF01838,750,196,3,9999,Net Banking,2026-01-18
OFF01839,433,106,4,999,Debit Card,2026-01-07
OFF01840,557,298,4,999,Credit Card,2026-01-24
OFF01841,1024,223,3,999,Cash,2026-01-03
OFF01842,290,254,2,2499,Credit Card,2026-01-07
OFF01843,285,292,4,9999,Wallet,2026-01-10
OFF01844,1007,11,3,999,Credit Card,2026-01-27
OFF01845,247,202,2,499,UPI,2026-01-14
OFF01846,1094,126,4,9999,Cash,2026-01-04
OFF01847,869,270,2,9999,UPI,2026-01-20
OFF01848,122,52,4,2499,UPI,2026-01-27
OFF01849,355,7,1,999,UPI,2026-01-09
OFF01850,1081,74,1,499,UPI,2026-01-18
OFF01851,243,174,1,999,Cash,2026-01-25
OFF01852,415,289,4,999,Debit Card,2026-01-16
OFF01853,657,80,2,499,Wallet,2026-01-09
OFF01854,945,279,1,499,UPI,2026-01-04
OFF01855,624,279,3,499,Cash,2026-01-05
OFF01856,333,1,2,499,Cash,2026-01-13
OFF01857,394,76,3,9999,Credit Card,2026-01-30
OFF01858,274,197,1,2499,UPI,2026-01-08
OFF01859,179,53,3,1499,Net Banking,2026-01-11
OFF01860,1018,61,3,499,UPI,2026-01-20
OFF01861,644,78,2,2499,Debit Card,2026-01-20
OFF01862,1015,93,4,999,Wallet,2026-01-22
OFF01863,997,155,3,1499,UPI,2026-01-09
OFF01864,931,256,3,1499,Wallet,2026-01-26
OFF01865,897,40,1,999,Wallet,2026-01-05
OFF01866,558,164,2,2499,Wallet,2026-01-26
OFF01867,692,245,1,499,Cash,2026-01-24
OFF01868,431,143,2,499,Credit Card,2026-01-06
OFF01869,607,198,3,1499,Cash,2026-01-16
OFF01870,922,212,3,999,Wallet,2026-01-30
OFF01871,663,126,4,2499,Cash,2026-01-18
OFF01872,650,274,4,4999,Credit Card,2026-01-13
OFF01873,692,43,4,4999,Wallet,2026-01-26
OFF01874,471,113,1,999,UPI,2026-01-07
OFF01875,586,9,3,4999,Credit Card,2026-01-30
OFF01876,470,57,1,1499,Credit Card,2026-01-10
OFF01877,1096,236,2,4999,Cash,2026-01-08
OFF01878,865,108,2,499,Credit Card,2026-01-04
OFF01879,127,74,4,9999,Wallet,2026-01-14
OFF01880,209,191,1,9999,Wallet,2026-01-19
OFF01881,992,38,4,4999,Credit Card,2026-01-01
OFF01882,181,76,3,999,Credit Card,2026-01-03
OFF01883,884,7,4,999,Credit Card,2026-01-16
OFF01884,522,72,3,2499,Wallet,2026-01-11
OFF01885,214,228,1,1499,Credit Card,2026-01-02
OFF01886,265,17,2,4999,UPI,2026-01-13
OFF01887,829,217,4,4999,Debit Card,2026-01-30
OFF01888,333,293,3,9999,Cash,2026-01-30
OFF01889,635,81,3,499,Cash,2026-01-05
OFF01890,158,109,4,4999,Credit Card,2026-01-13
OFF01891,580,95,1,9999,Cash,2026-01-11
OFF01892,156,208,4,999,Debit Card,2026-01-21
OFF01893,212,218,2,1499,UPI,2026-01-03
OFF01894,346,186,3,499,Debit Card,2026-01-06
OFF01895,317,278,1,499,Net Banking,2026-01-01
OFF01896,307,159,2,4999,Wallet,2026-01-30
OFF01897,188,17,2,1499,Net Banking,2026-01-19
OFF01898,150,23,4,499,Debit Card,2026-01-03
OFF01899,870,159,1,1499,Debit Card,2026-01-13
OFF01900,870,257,2,1499,Cash,2026-01-24
OFF01901,791,183,2,9999,UPI,2026-01-11
OFF01902,927,209,1,4999,Credit Card,2026-01-01
OFF01903,990,196,4,4999,UPI,2026-01-10
OFF01904,575,83,2,9999,UPI,2026-01-29
OFF01905,927,48,2,999,Wallet,2026-01-21
OFF01906,629,73,2,4999,Wallet,2026-01-20
OFF01907,905,268,3,2499,Credit Card,2026-01-11
OFF01908,977,149,3,4999,Cash,2026-01-02
OFF01909,726,199,2,999,Net Banking,2026-01-03
OFF01910,925,79,4,499,UPI,2026-01-05
OFF01911,197,159,1,2499,Cash,2026-01-11
OFF01912,170,87,3,999,Debit Card,2026-01-19
OFF01913,173,187,3,499,Credit Card,2026-01-23
OFF01914,363,236,3,2499,Cash,2026-01-21
OFF01915,600,72,1,4999,UPI,2026-01-12
OFF01916,978,147,4,2499,Net Banking,2026-01-30
OFF01917,625,67,4,1499,Net Banking,2026-01-11
OFF01918,524,192,1,9999,Net Banking,2026-01-15
OFF01919,760,135,1,4999,UPI,2026-01-24
OFF01920,974,126,1,999,UPI,2026-01-10
OFF01921,509,193,2,4999,UPI,2026-01-08
OFF01922,196,199,4,9999,Debit Card,2026-01-15
OFF01923,188,240,4,499,Credit Card,2026-01-24
OFF01924,305,56,4,2499,Cash,2026-01-11
OFF01925,719,34,3,1499,Cash,2026-01-07
OFF01926,566,244,1,1499,UPI,2026-01-18
OFF01927,756,80,4,999,Credit Card,2026-01-11
OFF01928,893,291,1,4999,Cash,2026-01-02
OFF01929,319,186,4,2499,UPI,2026-01-07
OFF01930,359,12,4,1499,Wallet,2026-01-06
OFF01931,381,43,2,499,Cash,2026-01-03
OFF01932,638,153,4,2499,Credit Card,2026-01-22
OFF01933,195,133,2,499,Cash,2026-01-11
OFF01934,458,153,2,999,Cash,2026-01-16
OFF01935,548,244,2,9999,Debit Card,2026-01-30
OFF01936,675,293,4,499,Net Banking,2026-01-07
OFF01937,781,40,2,1499,Wallet,2026-01-24
OFF01938,1019,163,1,999,Cash,2026-01-30
OFF01939,217,76,4,1499,Wallet,2026-01-14
OFF01940,1066,135,1,2499,Credit Card,2026-01-21
OFF01941,324,231,1,499,Wallet,2026-01-07
OFF01942,487,216,2,4999,Credit Card,2026-01-12
OFF01943,691,108,2,9999,UPI,2026-01-12
OFF01944,1019,187,1,1499,Debit Card,2026-01-17
OFF01945,567,64,4,9999,Cash,2026-01-14
OFF01946,537,181,3,4999,Net Banking,2026-01-25
OFF01947,570,172,1,999,Cash,2026-01-12
OFF01948,547,91,2,4999,Cash,2026-01-10
OFF01949,736,224,3,9999,UPI,2026-01-03
OFF01950,117,54,1,9999,Net Banking,2026-01-30
OFF01951,868,211,1,2499,Net Banking,2026-01-30
OFF01952,555,279,1,9999,Net Banking,2026-01-19
OFF01953,317,17,3,2499,Credit Card,2026-01-25
OFF01954,301,233,4,499,Cash,2026-01-04
OFF01955,1030,180,4,2499,Wallet,2026-01-23
OFF01956,901,203,1,1499,Credit Card,2026-01-17
OFF01957,371,146,3,9999,Debit Card,2026-01-27
OFF01958,1022,213,2,499,Cash,2026-01-02
OFF01959,910,8,1,999,Debit Card,2026-01-27
OFF01960,275,266,3,1499,Net Banking,2026-01-14
OFF01961,732,124,4,999,Wallet,2026-01-13
OFF01962,1062,27,4,999,Wallet,2026-01-13
OFF01963,630,89,4,1499,Credit Card,2026-01-14
OFF01964,921,119,1,9999,Credit Card,2026-01-17
OFF01965,1039,61,4,9999,Debit Card,2026-01-27
OFF01966,309,284,2,1499,UPI,2026-01-03
OFF01967,744,14,4,499,Net Banking,2026-01-05
OFF01968,492,15,1,4999,UPI,2026-01-24
OFF01969,747,67,4,9999,Debit Card,2026-01-06
OFF01970,299,123,2,1499,Net Banking,2026-01-27
OFF01971,776,126,4,1499,UPI,2026-01-09
OFF01972,124,43,2,9999,Wallet,2026-01-19
OFF01973,1050,53,1,2499,Net Banking,2026-01-04
OFF01974,369,55,2,1499,Credit Card,2026-01-03
OFF01975,1035,40,4,1499,Credit Card,2026-01-13
OFF01976,524,52,4,499,UPI,2026-01-16
OFF01977,530,40,2,9999,Cash,2026-01-29
OFF01978,285,161,4,999,Debit Card,2026-01-01
OFF01979,1100,92,1,499,Debit Card,2026-01-12
OFF01980,635,248,1,999,Wallet,2026-01-09
OFF01981,131,63,2,4999,Net Banking,2026-01-01
OFF01982,988,266,2,999,Debit Card,2026-01-04
OFF01983,242,112,1,1499,Credit Card,2026-01-03
OFF01984,594,65,3,1499,Credit Card,2026-01-03
OFF01985,864,179,3,2499,Cash,2026-01-14
OFF01986,357,263,4,999,Credit Card,2026-01-07
OFF01987,698,144,4,499,Net Banking,2026-01-10
OFF01988,600,85,2,9999,Cash,2026-01-29
OFF01989,866,229,4,4999,Debit Card,2026-01-27
OFF01990,493,164,1,4999,Cash,2026-01-07
OFF01991,1020,291,3,1499,Wallet,2026-01-27
OFF01992,1011,33,4,999,UPI,2026-01-17
OFF01993,719,130,4,1499,Wallet,2026-01-17
OFF01994,218,181,4,499,Credit Card,2026-01-26
OFF01995,467,166,4,999,Credit Card,2026-01-03
OFF01996,249,111,3,1499,Debit Card,2026-01-04
OFF01997,112,5,3,9999,Wallet,2026-01-11
OFF01998,915,110,4,4999,Debit Card,2026-01-29
OFF01999,391,120,1,2499,Net Banking,2026-01-07
OFF02000,675,270,2,499,Debit Card,2026-01-23
OFF02001,875,39,4,9999,Cash,2026-01-11
OFF02002,151,164,2,999,Cash,2026-01-16
OFF02003,223,24,3,2499,UPI,2026-01-15
OFF02004,493,88,3,4999,Credit Card,2026-01-19
OFF02005,760,11,3,499,Net Banking,2026-01-01
OFF02006,962,237,3,999,Cash,2026-01-02
OFF02007,761,274,1,1499,UPI,2026-01-03
OFF02008,841,241,1,2499,Debit Card,2026-01-09
OFF02009,182,163,3,2499,Net Banking,2026-01-25
OFF02010,149,161,4,4999,Cash,2026-01-10
OFF02011,1091,233,4,9999,UPI,2026-01-27
OFF02012,330,192,1,499,UPI,2026-01-27
OFF02013,431,6,2,499,Wallet,2026-01-24
OFF02014,191,224,2,999,Credit Card,2026-01-24
OFF02015,989,189,1,9999,UPI,2026-01-09
OFF02016,1070,23,1,499,Debit Card,2026-01-03
OFF02017,728,136,3,9999,Cash,2026-01-09
OFF02018,572,88,2,4999,UPI,2026-01-05
OFF02019,1010,164,2,4999,Cash,2026-01-21
OFF02020,641,229,1,4999,Credit Card,2026-01-19
OFF02021,430,245,4,1499,Wallet,2026-01-16
OFF02022,885,116,1,1499,Debit Card,2026-01-23
OFF02023,956,43,3,4999,Credit Card,2026-01-22
OFF02024,1096,106,1,499,Cash,2026-01-02
OFF02025,322,109,1,9999,Cash,2026-01-27
OFF02026,208,198,2,2499,Debit Card,2026-01-07
OFF02027,826,271,3,1499,Cash,2026-01-21
OFF02028,325,79,1,999,Debit Card,2026-01-13
OFF02029,293,232,2,2499,UPI,2026-01-09
OFF02030,415,217,2,9999,Net Banking,2026-01-21
OFF02031,998,53,2,2499,UPI,2026-01-24
OFF02032,1016,57,2,499,Cash,2026-01-06
OFF02033,778,137,1,2499,Net Banking,2026-01-15
OFF02034,1050,181,3,499,Net Banking,2026-01-03
OFF02035,255,182,4,999,Cash,2026-01-17
OFF02036,552,221,3,499,Debit Card,2026-01-12
OFF02037,492,51,1,9999,Wallet,2026-01-30
OFF02038,294,217,2,1499,Cash,2026-01-06
OFF02039,544,142,4,4999,UPI,2026-01-22
OFF02040,325,26,2,499,UPI,2026-01-02
OFF02041,168,19,3,999,Net Banking,2026-01-04
OFF02042,817,142,2,4999,Wallet,2026-01-13
OFF02043,326,201,4,499,Wallet,2026-01-27
OFF02044,276,138,4,999,Credit Card,2026-01-12
OFF02045,104,148,3,9999,UPI,2026-01-06
OFF02046,413,258,4,9999,Wallet,2026-01-08
OFF02047,172,88,3,9999,Credit Card,2026-01-06
OFF02048,1086,171,4,999,UPI,2026-01-22
OFF02049,122,243,4,1499,Credit Card,2026-01-09
OFF02050,879,40,2,9999,UPI,2026-01-20
OFF02051,102,181,4,4999,Cash,2026-01-28
OFF02052,147,127,4,499,UPI,2026-01-19
OFF02053,616,149,2,4999,Credit Card,2026-01-25
OFF02054,412,76,1,499,Wallet,2026-01-11
OFF02055,460,232,4,9999,Net Banking,2026-01-09
OFF02056,570,250,3,1499,UPI,2026-01-27
OFF02057,442,181,3,9999,Net Banking,2026-01-25
OFF02058,803,248,1,1499,Net Banking,2026-01-24
OFF02059,977,11,2,2499,Credit Card,2026-01-22
OFF02060,132,73,3,2499,Credit Card,2026-01-19
OFF02061,863,221,3,999,UPI,2026-01-07
OFF02062,999,194,1,1499,Wallet,2026-01-22
OFF02063,280,279,4,4999,Debit Card,2026-01-30
OFF02064,704,179,3,2499,Cash,2026-01-09
OFF02065,694,159,2,499,Net Banking,2026-01-23
OFF02066,915,176,1,2499,Cash,2026-01-19
OFF02067,1093,178,3,499,UPI,2026-01-16
OFF02068,254,76,4,9999,Net Banking,2026-01-10
OFF02069,599,286,2,1499,Debit Card,2026-01-03
OFF02070,142,151,1,2499,Credit Card,2026-01-10
OFF02071,414,64,1,2499,UPI,2026-01-14
OFF02072,358,181,1,499,Credit Card,2026-01-12
